Type	ECNumber	Substrate	EnzymeType	PubMedID	Organism	UniprotID	Value	Unit
kcat	2.7.7.27	ATP	R381A	19889875	Zea mays	P55241 Q947C0	69.0	s^(-1)
kcat	1.3.1.104	Crotonoyl-CoA	wildtype	18479707	Homo sapiens	Q9BV79	1.5	s^(-1)
kcat	1.3.1.104	trans-Hex-2-enoyl-CoA	wildtype	18479707	Homo sapiens	Q9BV79	2.2	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	wildtype	18479707	Homo sapiens	Q9BV79	3.0	s^(-1)
kcat	1.3.1.104	trans-Dec-2-enoyl-CoA	wildtype	18479707	Homo sapiens	Q9BV79	1.7	s^(-1)
kcat	1.3.1.104	2-trans-Dodecenoyl-CoA	wildtype	18479707	Homo sapiens	Q9BV79	3.6	s^(-1)
kcat	1.3.1.104	trans-Tetradec-2-enoyl-CoA	wildtype	18479707	Homo sapiens	Q9BV79	1.4	s^(-1)
kcat	1.3.1.104	trans-Hexadec-2-enoyl-CoA	wildtype	18479707	Homo sapiens	Q9BV79	2.0	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	S85A	18479707	Homo sapiens	Q9BV79	2.1	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	Y94F	18479707	Homo sapiens	Q9BV79	0.011	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	T170A	18479707	Homo sapiens	Q9BV79	1.5	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	W311A	18479707	Homo sapiens	Q9BV79	0.31	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	W311L	18479707	Homo sapiens	Q9BV79	1.4	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	I129M	18479707	Homo sapiens	Q9BV79	8.7	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	F324Y	18479707	Homo sapiens	Q9BV79	3.3	s^(-1)
kcat	1.3.1.104	trans-Oct-2-enoyl-CoA	G165S	18479707	Homo sapiens	Q9BV79	1.5	s^(-1)
kcat	1.3.1.104	trans-Tetradec-2-enoyl-CoA	I129M	18479707	Homo sapiens	Q9BV79	4.3	s^(-1)
kcat	1.3.1.104	trans-Tetradec-2-enoyl-CoA	F324Y	18479707	Homo sapiens	Q9BV79	2.1	s^(-1)
kcat	1.3.1.104	trans-Tetradec-2-enoyl-CoA	G165S	18479707	Homo sapiens	Q9BV79	0.6	s^(-1)
kcat	1.3.1.104	trans-Hexadec-2-enoyl-CoA	I129M	18479707	Homo sapiens	Q9BV79	1.2	s^(-1)
kcat	1.3.1.104	trans-Hexadec-2-enoyl-CoA	F324Y	18479707	Homo sapiens	Q9BV79	1.3	s^(-1)
kcat	1.3.1.104	trans-Hexadec-2-enoyl-CoA	G165S	18479707	Homo sapiens	Q9BV79	0.4	s^(-1)
kcat	4.3.3.7	L-Aspartate 4-semialdehyde	wildtype	15194235	Escherichia coli	P0A6L2 P63944 P63943	124.0	s^(-1)
kcat	4.3.3.7	Pyruvate	wildtype	15194235	Escherichia coli	P0A6L2 P63944 P63943	124.0	s^(-1)
kcat	4.3.3.7	Pyruvate	wildtype	15066435	Escherichia coli	P0A6L2	124.0	s^(-1)
kcat	4.3.3.7	L-Aspartate 4-semialdehyde	wildtype	15066435	Escherichia coli	P0A6L2	124.0	s^(-1)
kcat	4.3.3.7	L-Aspartate 4-semialdehyde	Y133F	15066435	Escherichia coli	P0A6L2	0.7	s^(-1)
kcat	4.3.3.7	Pyruvate	Y133F	15066435	Escherichia coli	P0A6L2	0.7	s^(-1)
kcat	4.3.3.7	L-Aspartate 4-semialdehyde	T44V	15066435	Escherichia coli	P0A6L2	0.116	s^(-1)
kcat	4.3.3.7	Pyruvate	T44V	15066435	Escherichia coli	P0A6L2	0.116	s^(-1)
kcat	4.3.3.7	L-Aspartate 4-semialdehyde	Y107F	15066435	Escherichia coli	P0A6L2	10.8	s^(-1)
kcat	4.3.3.7	Pyruvate	Y107F	15066435	Escherichia coli	P0A6L2	10.8	s^(-1)
kcat	2.4.1.359	2-O-(alpha-D-Glucopyranosyl)glycerol	wildtype	29470619	Marinobacter adhaerens	E4PMA5	14.0	s^(-1)
kcat	2.4.1.359	Phosphate	wildtype	29470619	Marinobacter adhaerens	E4PMA5	14.0	s^(-1)
kcat	2.4.1.359	alpha-D-Glucose 1-phosphate	wildtype	29470619	Marinobacter adhaerens	E4PMA5	36.0	s^(-1)
kcat	2.4.1.359	Glycerol	wildtype	29470619	Marinobacter adhaerens	E4PMA5	39.0	s^(-1)
kcat	1.1.1.79	Glyoxylate	wildtype	11237876	Escherichia coli	P75913	70.6	s^(-1)
kcat	1.1.1.79	Glyoxylate	wildtype	11237876	Escherichia coli	P37666	203.0	s^(-1)
kcat	1.1.1.79	Glyoxylate	wildtype	18495639	Arabidopsis thaliana	F4I907	22.5	s^(-1)
kcat	1.1.1.79	NADPH	wildtype	18495639	Arabidopsis thaliana	F4I907	12.0	s^(-1)
kcat	1.3.1.10	NADPH	wildtype	16215233	Homo sapiens	P49327	0.3333333	s^(-1)
kcat	1.3.1.10	NADPH	K1699A	16215233	Homo sapiens	P49327	0.15	s^(-1)
kcat	1.3.1.10	NADPH	K1699Q	16215233	Homo sapiens	P49327	0.2166667	s^(-1)
kcat	1.3.1.10	Crotonoyl-CoA	wildtype	16215233	Homo sapiens	P49327	0.3333333	s^(-1)
kcat	1.3.1.10	Crotonoyl-CoA	K1699A	16215233	Homo sapiens	P49327	0.15	s^(-1)
kcat	1.3.1.10	Crotonoyl-CoA	K1699Q	16215233	Homo sapiens	P49327	0.2166667	s^(-1)
kcat	1.3.1.10	Dodecenoyl-CoA	wildtype	16215233	Homo sapiens	P49327	0.2166667	s^(-1)
kcat	2.3.1.208	2-Hydroxybenzoyl-CoA	wildtype	19757094	Sorbus aucuparia	Q27Z07	0.0045	s^(-1)
kcat	2.3.1.208	2-Hydroxybenzoyl-CoA	wildtype	19757094	Sorbus aucuparia	D2DRC4	0.02933333	s^(-1)
kcat	2.3.1.208	2-Hydroxybenzoyl-CoA	wildtype	19757094	Sorbus aucuparia	D2DRC5	0.037	s^(-1)
kcat	1.3.8.6	Glutaryl-CoA	wildtype	11024031	Homo sapiens	Q92947	9.0	s^(-1)
kcat	1.3.8.6	Glutaryl-CoA	R94G	11024031	Homo sapiens	Q92947	0.24	s^(-1)
kcat	1.3.8.6	Glutaryl-CoA	R94Q	11024031	Homo sapiens	Q92947	0.22	s^(-1)
kcat	1.3.8.6	Glutaryl-CoA	S98A	11024031	Homo sapiens	Q92947	10.3	s^(-1)
kcat	1.3.8.6	Hexanoyl-CoA	wildtype	11024031	Homo sapiens	Q92947	18.5	s^(-1)
kcat	1.3.8.6	Hexanoyl-CoA	R94G	11024031	Homo sapiens	Q92947	14.2	s^(-1)
kcat	1.3.8.6	Hexanoyl-CoA	R94Q	11024031	Homo sapiens	Q92947	8.8	s^(-1)
kcat	1.3.8.6	Hexanoyl-CoA	S98A	11024031	Homo sapiens	Q92947	25.3	s^(-1)
kcat	1.3.8.6	Glutaramyl-CoA	wildtype	11024031	Homo sapiens	Q92947	2.2	s^(-1)
kcat	1.3.8.6	Glutaramyl-CoA	R94G	11024031	Homo sapiens	Q92947	6.4	s^(-1)
kcat	1.3.8.6	Glutaramyl-CoA	R94Q	11024031	Homo sapiens	Q92947	1.5	s^(-1)
kcat	1.3.8.6	Glutaramyl-CoA	S98A	11024031	Homo sapiens	Q92947	2.7	s^(-1)
kcat	1.3.8.6	Electron-transferring flavoprotein	wildtype	3081514	Sus scrofa	P81140	14.33333	s^(-1)
kcat	1.3.8.6	Glutaryl-CoA	wildtype	3081514	Sus scrofa	P81140	14.16667	s^(-1)
kcat	1.3.8.6	Glutaryl-CoA	wildtype	11802727	Homo sapiens	Q92947	12.8	s^(-1)
kcat	1.3.8.6	Glutaryl-CoA	wildtype	12948740	Homo sapiens	Q92947	6.7	s^(-1)
kcat	1.3.8.6	Electron-transferring flavoprotein	wildtype	12948740	Homo sapiens	Q92947	6.7	s^(-1)
kcat	1.4.9.1	Methylamine	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P22619	30.0	s^(-1)
kcat	1.4.9.1	Ethylamine	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	24.0	s^(-1)
kcat	1.4.9.1	Propylamine	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	27.0	s^(-1)
kcat	1.4.9.1	Butylamine	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	22.0	s^(-1)
kcat	1.4.9.1	Amylamine	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P22619	17.0	s^(-1)
kcat	1.4.9.1	Cadaverine	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P22619	22.0	s^(-1)
kcat	1.4.9.1	1,6-Diaminohexane	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	17.0	s^(-1)
kcat	1.4.9.1	1,7-Diaminoheptane	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	27.0	s^(-1)
kcat	1.4.9.1	1,8-Diaminooctane	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	11.0	s^(-1)
kcat	1.4.9.1	1,9-Diaminononane	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	17.0	s^(-1)
kcat	1.4.9.1	1,10-Diaminodecane	wildtype	10985763	Paracoccus denitrificans	P22619 P29894 P29894	21.0	s^(-1)
kcat	1.4.9.1	Methylamine	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P29894	77.0	s^(-1)
kcat	1.4.9.1	Ethylamine	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P22619	23.0	s^(-1)
kcat	1.4.9.1	Propylamine	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P29894	24.0	s^(-1)
kcat	1.4.9.1	Butylamine	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P22619	34.0	s^(-1)
kcat	1.4.9.1	Amylamine	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P22619	20.0	s^(-1)
kcat	1.4.9.1	Cadaverine	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P22619	59.0	s^(-1)
kcat	1.4.9.1	1,6-Diaminohexane	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P29894	43.0	s^(-1)
kcat	1.4.9.1	1,7-Diaminoheptane	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P29894	32.0	s^(-1)
kcat	1.4.9.1	1,8-Diaminooctane	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P29894	38.0	s^(-1)
kcat	1.4.9.1	1,9-Diaminononane	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P22619	39.0	s^(-1)
kcat	1.4.9.1	1,10-Diaminodecane	F55A	10985763	Paracoccus denitrificans	P22619 P29894 P29894	41.0	s^(-1)
kcat	2.1.1.122	(R,S)-Stylopine	wildtype	19624470	Eschscholzia californica	C3SBS8	0.3	s^(-1)
kcat	2.1.1.122	S-Adenosyl-L-methionine	wildtype	19624470	Eschscholzia californica	C3SBS8	0.5	s^(-1)
kcat	2.1.1.122	(R,S)-Stylopine	wildtype	19624470	Papaver bracteatum	C3SBU5	0.001	s^(-1)
kcat	2.7.3.9	Phosphoenolpyruvate	wildtype	12705838	Escherichia coli	P08839	94.16667	s^(-1)
kcat	2.7.3.9	(Z)-3-Fluoro-phosphoenolpyruvate	wildtype	12705838	Escherichia coli	P08839	6.666667	s^(-1)
kcat	2.7.3.9	(Z)-3-Methyl-phosphoenolpyruvate	wildtype	12705838	Escherichia coli	P08839	6.5	s^(-1)
kcat	2.7.3.9	(Z)-3-Chloro-phosphoenolpyruvate	wildtype	12705838	Escherichia coli	P08839	0.2633333	s^(-1)
kcat	2.7.3.9	(E)-3-Chloro-phosphoenolpyruvate	wildtype	12705838	Escherichia coli	P08839	0.04666667	s^(-1)
kcat	2.7.3.9	Phosphoenolpyruvate	C502A	12705838	Escherichia coli	P08839	0.005833333	s^(-1)
kcat	2.7.3.9	(Z)-3-Fluoro-phosphoenolpyruvate	C502A	12705838	Escherichia coli	P08839	0.025	s^(-1)
kcat	2.7.3.9	(Z)-3-Chloro-phosphoenolpyruvate	C502A	12705838	Escherichia coli	P08839	0.18	s^(-1)
kcat	2.7.3.9	(E)-3-Chloro-phosphoenolpyruvate	C502A	12705838	Escherichia coli	P08839	0.009	s^(-1)
kcat	2.1.1.22	S-Adenosyl-L-methionine	wildtype	26001783	Rattus norvegicus	Q5BJZ6	0.07816667	s^(-1)
kcat	2.1.1.22	Carnosine	wildtype	26001783	Rattus norvegicus	Q5BJZ6	0.0025	s^(-1)
kcat	2.1.1.22	Carnosine	wildtype	26001783	Homo sapiens	Q8N4J0	0.0015	s^(-1)
kcat	2.1.1.22	S-Adenosyl-L-methionine	wildtype	26001783	Homo sapiens	Q8N4J0	0.0595	s^(-1)
kcat	2.1.1.22	Carnosine	wildtype	26001783	Gallus gallus	F1N9S8	0.002333333	s^(-1)
kcat	2.1.1.22	S-Adenosyl-L-methionine	wildtype	26001783	Gallus gallus	F1N9S8	0.04183333	s^(-1)
kcat	2.1.1.22	S-Adenosyl-L-methionine	wildtype	26001783	Saccharomyces cerevisiae	P53934	0.01233333	s^(-1)
kcat	2.1.1.22	Carnosine	wildtype	26001783	Saccharomyces cerevisiae	P53934	0.006333333	s^(-1)
kcat	1.13.11.33	Arachidonate	wildtype	18547056	Homo sapiens	P16050	9.93	s^(-1)
kcat	1.13.11.33	Linoleate	wildtype	18972057	Homo sapiens	P16050	13.4	s^(-1)
kcat	1.13.11.33	Arachidonate	wildtype	18972057	Homo sapiens	P16050	8.1	s^(-1)
kcat	1.13.11.33	Linoleate	wildtype	12731864	Homo sapiens		10.2	s^(-1)
kcat	1.13.11.33	O2	wildtype	12731864	Homo sapiens		5.2	s^(-1)
kcat	2.6.1.83	LL-2,6-Diaminoheptanedioate	wildtype	16361515	Arabidopsis thaliana	Q93ZN9	17.6	s^(-1)
kcat	2.6.1.83	2-Oxoglutarate	wildtype	16361515	Arabidopsis thaliana	Q93ZN9	17.6	s^(-1)
kcat	2.6.1.83	L-Glutamate	wildtype	16361515	Arabidopsis thaliana	Q93ZN9	0.3	s^(-1)
kcat	2.6.1.83	2,3,4,5-Tetrahydrodipicolinate	wildtype	16361515	Arabidopsis thaliana	Q93ZN9	0.3	s^(-1)
kcat	3.1.3.45	3-Deoxy-D-manno-octulosonate 8-phosphate	wildtype	21669179	Escherichia coli	P0ABZ4	22.2	s^(-1)
kcat	3.1.3.45	3-Deoxy-D-manno-octulosonate 8-phosphate	wildtype	12639950	Escherichia coli	A0A140N5J7	175.0	s^(-1)
kcat	1.1.1.72	Dihydroxyacetone	wildtype	16930134	Trichoderma reesei	Q0GYU5	1.4	s^(-1)
kcat	1.1.1.72	L-Glyceraldehyde	wildtype	16930134	Trichoderma reesei	Q0GYU5	5.0	s^(-1)
kcat	1.1.1.72	NADPH	wildtype	16930134	Trichoderma reesei	Q0GYU5	5.5	s^(-1)
kcat	1.1.1.72	D-Glyceraldehyde	wildtype	16930134	Trichoderma reesei	Q0GYU5	5.5	s^(-1)
kcat	1.1.1.72	Dimethylglyoxal	wildtype	16930134	Trichoderma reesei	Q0GYU5	12.0	s^(-1)
kcat	1.1.1.72	Glyoxal	wildtype	16930134	Trichoderma reesei	Q0GYU5	14.0	s^(-1)
kcat	1.1.1.72	Methylglyoxal	wildtype	16930134	Trichoderma reesei	Q0GYU5	15.0	s^(-1)
kcat	1.1.1.72	Acetoin	wildtype	16930134	Trichoderma reesei	Q0GYU5	11.0	s^(-1)
kcat	1.1.1.72	D-Ribose	wildtype	16930134	Trichoderma reesei	Q0GYU5	5.8	s^(-1)
kcat	1.1.1.72	D-Xylose	wildtype	16930134	Trichoderma reesei	Q0GYU5	16.0	s^(-1)
kcat	1.1.1.72	D-Glucose	wildtype	16930134	Trichoderma reesei	Q0GYU5	6.8	s^(-1)
kcat	1.8.1.7	NADPH	wildtype	7316181	Bos taurus		285.0	s^(-1)
kcat	1.8.1.7	Oxidized glutathione	wildtype	7316181	Bos taurus		285.0	s^(-1)
kcat	1.8.1.7	NADPH	wildtype	2540822	Escherichia coli	P06715	60.0	s^(-1)
kcat	1.8.1.7	Oxidized glutathione	wildtype	2540822	Escherichia coli	P06715	60.0	s^(-1)
kcat	1.8.1.7	Reduced glutathione	wildtype	2540822	Escherichia coli	P06715	50.0	s^(-1)
kcat	1.8.1.7	NADP+	wildtype	2540822	Escherichia coli	P06715	50.0	s^(-1)
kcat	1.8.1.7	NADPH	Y177F	2540822	Escherichia coli	P06715	516.6667	s^(-1)
kcat	1.8.1.7	Reduced glutathione	Y177F	2540822	Escherichia coli	P06715	23.33333	s^(-1)
kcat	1.8.1.7	NADP+	Y177F	2540822	Escherichia coli	P06715	23.33333	s^(-1)
kcat	1.8.1.7	Oxidized glutathione	Y177F	2540822	Escherichia coli	P06715	516.6667	s^(-1)
kcat	1.8.1.7	Oxidized glutathione	Y177G	2540822	Escherichia coli	P06715	4.666667	s^(-1)
kcat	1.8.1.7	NADPH	Y177G	2540822	Escherichia coli	P06715	4.666667	s^(-1)
kcat	1.8.1.7	Oxidized glutathione	Y177S	2540822	Escherichia coli	P06715	136.6667	s^(-1)
kcat	1.8.1.7	NADPH	Y177S	2540822	Escherichia coli	P06715	136.6667	s^(-1)
kcat	1.8.1.7	Oxidized glutathione	wildtype	11259642	Mus musculus	Q99MD6	1.566667	s^(-1)
kcat	2.7.7.23	UTP	wildtype	9603950	Saccharomyces cerevisiae	P43123	15.41967	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	wildtype	9603950	Saccharomyces cerevisiae	P43123	15.41967	s^(-1)
kcat	2.7.7.23	UTP	G111A	9603950	Saccharomyces cerevisiae	P43123	1.334167	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	G111A	9603950	Saccharomyces cerevisiae	P43123	1.334167	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	G112A	9603950	Saccharomyces cerevisiae	P43123	0.01766667	s^(-1)
kcat	2.7.7.23	UTP	G112A	9603950	Saccharomyces cerevisiae	P43123	0.01766667	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	G114A	9603950	Saccharomyces cerevisiae	P43123	5.310333	s^(-1)
kcat	2.7.7.23	UTP	G114A	9603950	Saccharomyces cerevisiae	P43123	5.310333	s^(-1)
kcat	2.7.7.23	UTP	T115A	9603950	Saccharomyces cerevisiae	P43123	8.775667	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	T115A	9603950	Saccharomyces cerevisiae	P43123	8.775667	s^(-1)
kcat	2.7.7.23	UTP	R116A	9603950	Saccharomyces cerevisiae	P43123	0.015	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	R116A	9603950	Saccharomyces cerevisiae	P43123	0.015	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	L117A	9603950	Saccharomyces cerevisiae	P43123	2.271833	s^(-1)
kcat	2.7.7.23	UTP	L117A	9603950	Saccharomyces cerevisiae	P43123	2.271833	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	P122A	9603950	Saccharomyces cerevisiae	P43123	4.403	s^(-1)
kcat	2.7.7.23	UTP	P122A	9603950	Saccharomyces cerevisiae	P43123	4.403	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	K123A	9603950	Saccharomyces cerevisiae	P43123	0.08483333	s^(-1)
kcat	2.7.7.23	UTP	K123A	9603950	Saccharomyces cerevisiae	P43123	0.08483333	s^(-1)
kcat	2.7.7.23	UTP	wildtype	10428949	Escherichia coli	P0ACC7	350.0	s^(-1)
kcat	2.7.7.23	UTP	wildtype	10428949	Escherichia coli	P0ACC7	330.0	s^(-1)
kcat	2.7.7.23	UTP	G14A	10428949	Escherichia coli	P0ACC7	40.0	s^(-1)
kcat	2.7.7.23	UTP	R18A	10428949	Escherichia coli	P0ACC7	0.06	s^(-1)
kcat	2.7.7.23	UTP	K25A	10428949	Escherichia coli	P0ACC7	46.0	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-glucosamine 1-phosphate	wildtype	8555230	Escherichia coli	P0ACC7	21.0	s^(-1)
kcat	2.7.7.23	D-Glucose 1-phosphate	wildtype	8555230	Escherichia coli	P0ACC7	0.2	s^(-1)
kcat	2.7.7.23	N-Acetyl-D-galactosamine 1-phosphate	wildtype	8555230	Escherichia coli	P0ACC7	0.1	s^(-1)
kcat	2.7.7.23	UTP	wildtype	8555230	Escherichia coli	P0ACC7	24.0	s^(-1)
kcat	4.2.2.1	Hyaluronate	wildtype	16314578	Streptococcus pyogenes	Q9A0M7	7.2	s^(-1)
kcat	3.1.5.1	dGTP	wildtype	2826481	Escherichia coli	P15723	4000.0	s^(-1)
kcat	1.4.1.8	L-Valine	wildtype	16554717	Streptomyces albus	O69056	46.0	s^(-1)
kcat	1.4.1.8	L-Valine	C29S	16554717	Streptomyces albus	O69056	6.12	s^(-1)
kcat	1.4.1.8	L-Valine	C251S	16554717	Streptomyces albus	O69056	6.09	s^(-1)
kcat	1.4.1.8	L-Valine	V305L	16554717	Streptomyces albus	O69056	0.0478	s^(-1)
kcat	1.4.1.8	NAD+	wildtype	16554717	Streptomyces albus	O69056	46.0	s^(-1)
kcat	1.4.1.8	NAD+	C29S	16554717	Streptomyces albus	O69056	6.12	s^(-1)
kcat	1.4.1.8	NAD+	C251S	16554717	Streptomyces albus	O69056	6.09	s^(-1)
kcat	1.4.1.8	NAD+	V305L	16554717	Streptomyces albus	O69056	0.0478	s^(-1)
kcat	3.1.3.74	Pyridoxal phosphate	wildtype	14522954	Homo sapiens	Q96GD0	1.52	s^(-1)
kcat	3.1.3.74	Pyridoxine phosphate	wildtype	14522954	Homo sapiens	Q96GD0	1.25	s^(-1)
kcat	3.1.3.74	Pyridoxamine phosphate	wildtype	14522954	Homo sapiens	Q96GD0	0.45	s^(-1)
kcat	3.2.1.161	p-Nitrophenyl-beta-D-glucoside	wildtype	16098548	Dalbergia nigrescens	A3RF67	10.4	s^(-1)
kcat	3.2.1.161	p-Nitrophenyl-beta-D-fucoside	wildtype	16098548	Dalbergia nigrescens	A3RF67	7.0	s^(-1)
kcat	3.2.1.161	Dalpatein 7-O-beta-D-apiofuranosyl-(1->6)-beta-D-glucopyranoside	wildtype	16098548	Dalbergia nigrescens	A3RF67	465.0	s^(-1)
kcat	3.2.1.161	Dalnigrein 7-O-beta-D-apiofuranosyl-(1->6)-beta-D-glucopyranoside	wildtype	16098548	Dalbergia nigrescens	A3RF67	334.0	s^(-1)
kcat	3.2.1.161	Daidzin	wildtype	16098548	Dalbergia nigrescens	A3RF67	480.0	s^(-1)
kcat	3.2.1.161	Genistein 7-O-beta-D-glucoside	wildtype	16098548	Dalbergia nigrescens	A3RF67	500.0	s^(-1)
kcat	3.8.1.5	1-Chlorohexane	wildtype	12952988	Sphingomonas paucimobilis	P51698	2.6	s^(-1)
kcat	3.8.1.5	Chlorocyclohexane	wildtype	12952988	Sphingomonas paucimobilis	P51698	0.1	s^(-1)
kcat	3.8.1.5	Bromocyclohexane	wildtype	12952988	Sphingomonas paucimobilis	P51698	1.8	s^(-1)
kcat	3.8.1.5	1-Chloropropane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	0.48	s^(-1)
kcat	3.8.1.5	1,3-Dichloropropane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	1.3	s^(-1)
kcat	3.8.1.5	1,2,3-Trichloropropane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	0.08	s^(-1)
kcat	3.8.1.5	1-Bromopropane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	2.7	s^(-1)
kcat	3.8.1.5	1,2-Dibromopropane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	2.3	s^(-1)
kcat	3.8.1.5	1,3-Dibromopropane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	2.7	s^(-1)
kcat	3.8.1.5	1,2,3-Tribromopropane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	3.6	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	14.3	s^(-1)
kcat	3.8.1.5	3-Bromo-1-propanol	wildtype	12834356	Rhodococcus rhodochrous	P0A3G2	3.0	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	wildtype	14525993	Sphingomonas paucimobilis	P51698	1.11	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177A	14525993	Sphingomonas paucimobilis	P51698	2.67	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177C	14525993	Sphingomonas paucimobilis	P51698	0.49	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177G	14525993	Sphingomonas paucimobilis	P51698	1.28	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177F	14525993	Sphingomonas paucimobilis	P51698	3.23	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177K	14525993	Sphingomonas paucimobilis	P51698	0.98	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177W	14525993	Sphingomonas paucimobilis	P51698	2.52	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177D	14525993	Sphingomonas paucimobilis	P51698	0.94	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177H	14525993	Sphingomonas paucimobilis	P51698	1.06	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177M	14525993	Sphingomonas paucimobilis	P51698	1.49	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177Q	14525993	Sphingomonas paucimobilis	P51698	2.25	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177R	14525993	Sphingomonas paucimobilis	P51698	1.89	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177S	14525993	Sphingomonas paucimobilis	P51698	2.87	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177V	14525993	Sphingomonas paucimobilis	P51698	0.57	s^(-1)
kcat	3.8.1.5	1-Chlorobutane	L177Y	14525993	Sphingomonas paucimobilis	P51698	0.88	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	wildtype	14525993	Sphingomonas paucimobilis	P51698	29.33	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177A	14525993	Sphingomonas paucimobilis	P51698	47.2	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177C	14525993	Sphingomonas paucimobilis	P51698	14.0	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177G	14525993	Sphingomonas paucimobilis	P51698	12.35	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177F	14525993	Sphingomonas paucimobilis	P51698	39.6	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177K	14525993	Sphingomonas paucimobilis	P51698	16.67	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177T	14525993	Sphingomonas paucimobilis	P51698	38.67	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177W	14525993	Sphingomonas paucimobilis	P51698	0.61	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177D	14525993	Sphingomonas paucimobilis	P51698	18.67	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177H	14525993	Sphingomonas paucimobilis	P51698	26.53	s^(-1)
kcat	3.8.1.5	1,2-Dibromoethane	L177M	14525993	Sphingomonas paucimobilis	P51698	39.33	s^(-1)
